state,county,zipcode,county_name,mean_household_income2000,mean_commutetime,num_degrees_2000,num_degrees_2010,foreign_residents2010,mean_household_income1990,mean_household_income2016,poverty2010,poverty2000,poverty1990,share_white2010,share_black2010,share_hisp2010,share_asian2010,share_black2000,share_white2000,share_hisp2000,share_asian2000,mean_3rdgrade_math_2013,mediangross_rent2015,numsingleparent_households2010,numsingleparent_households1990,numsingleparent_households2000,lessthan15commute_2010,employmentrate_2000,mail_return_rate2010,wage_growth_highschoolers,popdensity2010,popdensity2000,avg_job_growth_2004_13,job_density_2013
19,107,22300,Ottumwa,59638.066,26.774982,0.11567846,0.13728763,0.008084247,22420.51613,45857.24831,0.1025006,0.10126048,0.13104884,0.97859383,0.006564552,0.008562459,0.001046523,0.001054286,0.98772043,0.005341086,0.000612421,4.0241494,557.9549,0.24950713,0.16682643,0.20141856,0.32484409,0.60614741,84.180763,,18.148104,19.683035,-0.007151926,8.9782257
19,109,27301,Spencer,60060.102,17.307602,0.13705234,0.16656567,0.006616225,23267.47179,54704.15493,0.084997214,0.10156776,0.1101054,0.97284949,0.005790388,0.013832593,0.003480667,0.002021566,0.98269928,0.007960614,0.002682644,3.3910534,567.23895,0.16694093,0.11640874,0.16818425,0.59265119,0.61196959,84.71534,-0.007040789,15.978905,17.644339,-0.002708779,8.4032402
19,111,23600,Burlington,65582.539,17.959126,0.12646814,0.14482686,0.014628354,25026.99794,45103.96456,0.13539061,0.098872103,0.12671773,0.91553736,0.039875075,0.030450059,0.004421436,0.034238778,0.92903656,0.023877895,0.003370979,3.5911906,581.73132,0.39203843,0.20808159,0.29709917,0.5238061,0.57898909,84.564735,,69.296005,73.52774,-0.000675222,30.73897
19,113,22200,Cedar Rapids,84055.891,19.001297,0.28116882,0.29842249,0.028881712,34524.81068,63874.88678,0.09700051,0.063737296,0.078895144,0.89284462,0.051376253,0.026199427,0.015373719,0.028856352,0.93487322,0.013654611,0.011788689,4.0647154,755.8136,0.31739768,0.17940494,0.25376195,0.41461629,0.70656633,82.76722,0.021505203,294.64667,267.41055,0.007838229,158.5972
19,115,22100,Iowa City,67126.781,24.912468,0.12696989,0.12930684,0.076426476,25618.31694,51744.22859,0.1244974,0.09293104,0.1184489,0.8175112,0.006937736,0.15781154,0.001756389,0.003352836,0.86171973,0.12865175,0.001792256,3.1544271,630.98779,0.27909544,0.16486436,0.22142369,0.39132047,0.63235241,80.442581,,28.342297,30.323545,-0.006971378,13.826422
19,117,26106,Centerville,54117.813,25.052776,0.11044013,0.10648172,0.030438859,21369.75902,50261.72432,0.16216283,0.13665907,0.13048853,0.97999549,0.002697235,0.010002248,0.001573387,0.001483873,0.98043454,0.008732081,0.001588625,3.1511476,426.33093,0.21404745,0.17287695,0.22439697,0.4645257,0.59811789,84.420029,-0.001438753,20.664526,21.881453,-0.014605494,9.3986664
19,119,27201,Sioux Center,62458.336,20.048248,0.14111987,0.15987006,0.006929111,23331.77083,60432.27856,0.056533948,0.069839701,0.13225994,0.97288662,0.002763147,0.018305846,0.001295225,0.001700928,0.98924547,0.00359711,0.000855356,3.7192967,564.57013,0.14712727,0.076449983,0.11481887,0.48847225,0.66959137,84.352478,0.10137546,19.70731,20.017017,0.011576785,11.32647
19,121,27501,Des Moines,72952.797,28.270584,0.14513613,0.18162194,0.006502816,26714.33491,62185.7519,0.088468224,0.067116536,0.1088502,0.97155428,0.004783468,0.012564576,0.002487403,0.001496163,0.98178971,0.007459779,0.00155139,3.4615526,727.40338,0.23423611,0.14693633,0.17815652,0.2768811,0.66496015,83.691826,0.080910601,27.948008,24.989038,0.001457131,13.691476
19,123,22300,Ottumwa,63738.961,20.026955,0.16657352,0.17895989,0.014159587,23196.16153,47962.96341,0.14198925,0.09946195,0.13145736,0.9491086,0.015593584,0.016085071,0.00716477,0.007923153,0.96714479,0.008579626,0.005193018,3.2544858,634.14264,0.28498417,0.18857539,0.22842661,0.51138794,0.62041682,82.730865,-0.023397291,39.205555,39.124973,0.001300641,19.430231
19,125,22300,Ottumwa,71859.859,21.694429,0.19366331,0.24967568,0.01644071,28138.44789,57604.74274,0.080314845,0.077242672,0.096696295,0.95571768,0.009396859,0.015941637,0.007335918,0.005213567,0.96979016,0.008036336,0.005297246,3.7678499,677.39832,0.19794388,0.14537926,0.19427934,0.54002112,0.65568662,85.20591,0.20015059,60.06665,57.799881,0.001699481,29.844879
19,127,21900,Marshalltown,66423.359,18.256611,0.16662379,0.18166317,0.097444586,29417.23073,54181.18092,0.12786111,0.10290834,0.088715516,0.78249854,0.021403266,0.17262842,0.006614198,0.012258805,0.87887841,0.091251485,0.005505275,3.6669328,692.21411,0.27113411,0.1889784,0.27416632,0.58923459,0.62469101,82.600128,0.15160248,71.000877,68.665504,-0.004288912,32.50655
19,129,28202,Omaha,73826.266,25.050259,0.16500773,0.2269212,0.016808629,27968.38078,67995.12458,0.098281696,0.07987649,0.098567873,0.95557475,0.006839763,0.023839565,0.002836842,0.003472192,0.97149736,0.012407466,0.002939676,3.887557,724.92847,0.20645456,0.18172602,0.22659735,0.33097732,0.66979825,81.833282,0.085697562,34.425529,33.255074,-0.009767856,16.013735
19,131,21802,Decorah,60027.023,19.861399,0.12850995,0.16502942,0.010470673,24413.11795,53113.46112,0.060733922,0.10621312,0.10236023,0.98032665,0.00315516,0.010207869,0.00231997,0.001911609,0.98875511,0.005841471,0.001572688,4.6642361,559.16962,0.18716374,0.10896018,0.18658884,0.57347369,0.61424029,88.314888,,22.970032,23.178928,0.003495663,11.237752
19,133,28001,Sioux City,58744.219,23.677561,0.13496222,0.14689121,0.009746453,20752.00422,42242.59028,0.11547171,0.093062796,0.14801933,0.96332359,0.008222438,0.011576328,0.00194742,0.001544923,0.97883004,0.007148684,0.001538245,3.6107187,588.25793,0.34430954,0.15484448,0.22571388,0.43875402,0.58188355,83.192978,0.25934252,13.317042,14.436522,-0.004069855,6.2817597
19,135,22300,Ottumwa,60355.695,25.821774,0.1262545,0.15183108,0.015421675,20822.90414,48829.48281,0.1342254,0.089920677,0.1577747,0.96323717,0.006148055,0.021204516,0.003011292,0.003641398,0.98087066,0.005025399,0.003913146,2.8784118,627.40955,0.20012698,0.18395689,0.24745935,0.35603505,0.57915336,86.069511,,18.376123,18.482183,0.008229638,8.7545967
19,137,28201,Red Oak,57328.559,18.455595,0.12978639,0.17650513,0.020090627,23719.23315,42383.9054,0.141708,0.090692855,0.10052256,0.95577282,0.004841713,0.02839851,0.001955307,0.001372483,0.9761467,0.012754095,0.002188367,3.6658802,602.5296,0.36161646,0.19985105,0.2705099,0.54971641,0.59435779,84.751045,,25.324455,27.755508,-0.01085563,11.490323
19,139,22100,Iowa City,73871.094,18.775003,0.17301813,0.19470048,0.074950956,30508.42218,57022.85442,0.1357058,0.086914621,0.096011408,0.80753303,0.017124809,0.15915312,0.00539532,0.00782714,0.8560136,0.11976159,0.005458907,3.7829323,720.13812,0.29014292,0.17963357,0.24563636,0.53729922,0.653283,82.96402,0.035962716,97.709778,95.37133,-0.005695936,47.013618
19,141,27201,Sioux Center,60891,17.382708,0.14766717,0.19236596,0.021605149,23380.72149,52900.08807,0.10914899,0.072570376,0.11992368,0.94492292,0.005556327,0.037852481,0.004413887,0.003811841,0.96800756,0.017885076,0.004328433,3.9989681,564.5564,0.18351713,0.088665083,0.1603613,0.57662368,0.62094951,84.20401,,25.125864,26.35441,0.00965299,13.526224
19,143,27202,Worthington,59941.203,16.705278,0.13465062,0.16130748,0.027553661,23156.31631,48681.48282,0.085729495,0.068852529,0.096539959,0.91875577,0.003714021,0.066542864,0.001924714,0.001897721,0.97240251,0.018050717,0.001301831,4.1090946,553.30426,0.13849476,0.082732432,0.15720193,0.56655884,0.62990224,82.701233,,16.208326,17.56529,-0.000843573,8.2245588
19,145,28201,Red Oak,60908.703,15.764683,0.16491407,0.16660149,0.020155821,22482.8508,45098.91865,0.11910281,0.12893656,0.1393369,0.92687672,0.026110971,0.02749184,0.006653276,0.018759279,0.9498983,0.015786922,0.005568637,3.66484,613.03601,0.36895895,0.18090205,0.25089592,0.58452249,0.56395811,83.804794,,29.782724,31.734341,-0.019235289,11.606888
19,147,27301,Spencer,60397.711,16.438049,0.13969128,0.16098915,0.006438877,21255.8895,49178.50982,0.10712353,0.10770924,0.15254477,0.96677637,0.006687188,0.016134169,0.002653646,0.001582362,0.98106033,0.007630743,0.00281367,3.3195775,492.11234,0.17139502,0.13553965,0.18348293,0.49378616,0.60945117,82.709831,-0.028974041,16.708551,17.996143,-0.005156647,8.1547518
19,149,28001,Sioux City,74984.688,20.089355,0.19568755,0.19824444,0.013170645,27441.64977,59767.37177,0.049022675,0.059676085,0.087741159,0.95181298,0.006123429,0.02969663,0.00401488,0.004634396,0.97443157,0.013075623,0.002476821,3.9266984,602.66888,0.17382658,0.11879312,0.17343338,0.49282885,0.67054111,83.381279,0.10692088,28.956116,28.797346,0.006764336,16.122528
19,151,27402,Fort Dodge,60288.219,18.661671,0.15109138,0.16360018,0.011987537,23413.3461,46912.93461,0.095744625,0.090499319,0.10528532,0.96347469,0.006429549,0.022708617,0.001504788,0.003974001,0.98021144,0.00885747,0.001584089,4.5198612,525.07715,0.21679737,0.10819729,0.19878414,0.54976505,0.57919174,87.904518,,12.663667,15.005838,0.012633763,6.9884038
19,153,27501,Des Moines,88218.086,19.90761,0.30003324,0.32604709,0.078021094,34347.79023,64562.88021,0.1028793,0.07522957,0.081265785,0.80742615,0.069496565,0.075810425,0.021297729,0.047467113,0.87618655,0.040524691,0.01550278,3.6665514,864.40491,0.30506143,0.20309848,0.25691587,0.34299549,0.70373631,81.190109,0.040306032,753.16864,655.16101,0.012400309,415.4505
19,155,28202,Omaha,73192.617,21.358463,0.15254109,0.17263386,0.0332032,28334.67996,56692.76498,0.12027749,0.081089862,0.10190925,0.8974967,0.019193199,0.066027611,0.00550488,0.009758835,0.94408846,0.032015562,0.004403849,2.8975828,786.87201,0.33973354,0.22870044,0.29292396,0.36946136,0.66128844,80.402,0.10382307,98.032158,92.292801,0.001648514,48.843498
19,157,21900,Marshalltown,67768.398,17.327332,0.19416197,0.23629631,0.022742396,27294.52358,53498.57656,0.10970314,0.096759118,0.10005619,0.93607908,0.015914138,0.024109125,0.01131483,0.0076504,0.96147972,0.01206792,0.007808076,4.1369162,670.3197,0.25878277,0.14550041,0.23422147,0.55782419,0.64964873,83.856293,,32.335384,32.166134,0.001956062,16.866919
19,159,27502,Creston,51930.25,21.612404,0.1344067,0.20753379,0.018019715,20731.50614,47973.70162,0.12622991,0.14270961,0.17170298,0.96784252,0.004482557,0.017735334,0.002923406,0.001633074,0.9885295,0.002359751,0.001648678,3.1854362,486.18301,0.25055009,0.10196209,0.20334896,0.45260638,0.54773331,86.775986,0.18374518,9.5817175,10.212904,0.002476968,4.494873
19,161,27401,Storm Lake,57986.336,17.467564,0.1360952,0.18185998,0.019188263,21756.67671,49853.87807,0.10130493,0.099735714,0.11823685,0.96917874,0.004927537,0.018840579,0.001062802,0.004088858,0.98023713,0.009555156,0.001118459,4.0622377,545.34717,0.21571451,0.14578725,0.2053462,0.50670403,0.61192006,86.424355,,17.999655,20.050051,-0.005998261,9.1893892
19,163,23801,Davenport,78061.023,19.686092,0.25169641,0.29666904,0.035372365,32006.33638,59229.63747,0.13089426,0.10349719,0.11709191,0.8284753,0.084509514,0.055663828,0.017982081,0.064972378,0.86951363,0.039411429,0.014968772,3.7544866,755.00574,0.33348891,0.23537512,0.29381543,0.40395227,0.65665072,81.522385,0.023958225,360.68259,346.37088,0.001667144,180.88922
19,165,27503,Atlantic,63233.895,19.789692,0.15458813,0.15994987,0.004921114,23133.58313,51779.14293,0.099699825,0.059686236,0.090579353,0.96679544,0.004191666,0.017999507,0.00353415,0.001824696,0.98210406,0.00666896,0.002529905,3.7020044,605.6413,0.22098118,0.12450306,0.18077041,0.54556644,0.64763707,85.325722,0.069404714,20.594841,22.297678,0.001221483,11.308797
19,167,27201,Sioux Center,68214.641,13.851377,0.20621796,0.23069735,0.059029713,25926.92145,64457.68754,0.064417325,0.063485846,0.079742186,0.89277238,0.005637313,0.089039877,0.004846053,0.00287418,0.96105343,0.025956564,0.003952433,3.9444895,667.28912,0.11453947,0.065313332,0.10294512,0.68388557,0.70043033,85.606049,-0.001871088,43.866512,41.113792,0.007513906,24.590963
19,169,27501,Des Moines,74592.703,18.420723,0.47860959,0.49619871,0.082465164,28307.43749,53826.08123,0.1938397,0.14102823,0.17335545,0.86900002,0.029416364,0.030097608,0.051736005,0.021957004,0.89078939,0.016059371,0.050597932,4.4504657,783.65149,0.22624657,0.14825453,0.17691337,0.49133143,0.68263108,83.934303,-0.040880028,156.31813,139.627,0.017960915,92.418373
19,171,21900,Marshalltown,62222.578,21.479942,0.12752026,0.16484918,0.033318605,24421.44591,54569.23223,0.10602991,0.10532258,0.10550453,0.83717,0.006922947,0.074295044,0.001806209,0.004392451,0.88950968,0.038113285,0.001596248,3.8097839,616.55145,0.34102064,0.15608852,0.23075446,0.41771787,0.61178505,85.079269,,24.641754,25.107765,-0.00330317,11.930453
19,173,28201,Red Oak,53855.336,20.879509,0.12011006,0.12360056,0.025363816,18743.16115,46072.45385,0.11654429,0.12154028,0.18269345,0.92955518,0.004115878,0.057622291,0.002057939,0.000282236,0.95244402,0.038898252,0.00249167,3.4040055,556.92242,0.25821167,0.14480606,0.194699,0.4941344,0.59194911,83.505669,,11.87627,13.081381,-0.001986401,5.7266293
19,175,27502,Creston,56537.773,17.592445,0.14764491,0.15545566,0.005040733,21438.44351,48454.78778,0.17924668,0.11349427,0.15404534,0.95970958,0.009573959,0.017951172,0.004228498,0.00319347,0.97846824,0.010147747,0.002052357,2.5434272,636.54291,0.34927198,0.22211711,0.27264017,0.66517758,0.63071299,81.744583,0.017335061,29.586094,29.054989,0.011699379,15.484664
19,177,22300,Ottumwa,54375.652,24.629042,0.11814558,0.13542156,0.010188736,19342.52893,46775.86156,0.16615705,0.12634964,0.16592447,0.97397625,0.003963012,0.011624835,0.003566711,0.00189192,0.980766,0.007728587,0.002334667,3.2315943,506.04095,0.23562618,0.13319218,0.21891314,0.37251434,0.6145339,83.187981,0.25148815,15.61504,16.108038,0.000615254,7.4733543
19,179,22300,Ottumwa,58187.613,19.781277,0.14732106,0.15039314,0.05520016,22228.94804,42014.26417,0.15978704,0.13126574,0.15124707,0.87458247,0.017936843,0.090778947,0.005155555,0.011161967,0.95229042,0.022254333,0.004709244,3.2910211,628.74524,0.33391377,0.20912036,0.29001212,0.54654771,0.57658374,82.076126,0.18475699,82.497169,83.483658,-0.006242677,39.341599
19,181,27501,Des Moines,83087.516,27.062801,0.21651399,0.27471811,0.011480953,33209.4645,68337.22548,0.068905637,0.04912366,0.06234546,0.95762032,0.008826393,0.019448351,0.004259083,0.004224028,0.97460991,0.01077764,0.003413627,4.0734644,764.37109,0.22410604,0.16252151,0.20473012,0.26140258,0.7137242,83.576859,0.082075447,81.121399,71.374542,0.009086021,44.153908
19,183,22100,Iowa City,65504.199,22.820595,0.16260827,0.19375804,0.027536068,26109.85918,57442.10924,0.10859397,0.075897016,0.09363433,0.9267416,0.01022853,0.052432731,0.002856616,0.004417798,0.96012777,0.026844263,0.001876708,3.4753878,659.65088,0.26239064,0.11290091,0.17939577,0.41841272,0.67991716,84.221176,0.028551688,38.155109,36.33736,0.002264006,20.76697
19,185,26106,Centerville,53126.809,22.356686,0.12141008,0.10909696,0.027314495,17742.12635,45645.68202,0.12776484,0.13998628,0.19154435,0.97516787,0.005310011,0.010776198,0.002811182,0.001621158,0.98271865,0.007148029,0.001176812,4.3848863,524.24188,0.23681879,0.14418909,0.23393892,0.37299946,0.57221341,83.737297,,12.186048,12.808386,-0.010711534,5.1423864
19,187,27402,Fort Dodge,63697.32,17.07695,0.16726287,0.17652912,0.01958305,24544.92188,43389.35982,0.14380056,0.10163634,0.11716708,0.89995527,0.047378529,0.038039617,0.005457015,0.038832374,0.92235577,0.023662828,0.005872909,3.2932007,571.73303,0.40720776,0.21245982,0.28855103,0.59581757,0.59176111,81.829887,-0.13642018,53.119049,56.224052,0.001924889,26.142403
19,189,21801,Mason City,64875.629,15.754988,0.16803934,0.19834334,0.030923069,23620.88966,49520.30223,0.10092014,0.084046267,0.11536679,0.94303328,0.01003129,0.033130866,0.005981962,0.003542842,0.96360445,0.020170838,0.006492207,3.6534202,524.97546,0.22204942,0.13284788,0.22062618,0.63734806,0.6476441,84.628677,,27.131832,29.271717,-0.015431387,12.282485
19,191,21802,Decorah,66897.789,16.571772,0.21264596,0.26979423,0.019852905,24026.39537,57217.01173,0.09429013,0.079646617,0.13303359,0.95711434,0.008263677,0.019851822,0.009103099,0.005955643,0.9739638,0.008012829,0.006574428,3.8892865,584.37122,0.23987938,0.089048252,0.16629055,0.5424369,0.68889558,88.482689,0.16614765,30.52178,30.889967,-0.004865857,16.440826
19,193,28001,Sioux City,70211.313,18.738176,0.1848484,0.20434374,0.079516098,26756.12693,50954.38674,0.13752231,0.10097376,0.13439582,0.77596599,0.034735546,0.13695534,0.017513199,0.024866572,0.8405301,0.087869741,0.017738838,3.5699546,732.10608,0.35809255,0.23618741,0.29335839,0.42884487,0.66131192,79.419632,0.052407559,117.22337,119.17953,0.004747061,60.240482
19,195,21801,Mason City,60094.805,20.750628,0.12669922,0.15871164,0.006818456,23349.96078,49383.58397,0.11573585,0.083452187,0.10054118,0.96538562,0.005264543,0.019347196,0.003027113,0.003634019,0.97261173,0.015762841,0.00116556,4.2671027,460.43268,0.28381237,0.16689163,0.21785638,0.31740484,0.65081507,86.403542,0.046223342,18.989161,19.766422,-0.008347062,9.9194498
19,197,27402,Fort Dodge,63238.535,16.505802,0.13572247,0.15678899,0.042408802,24774.90808,46474.14703,0.11141644,0.070554629,0.098249525,0.88729304,0.005442589,0.096303575,0.002343337,0.003058025,0.94150585,0.048842356,0.001892656,3.8302679,608.28583,0.2863698,0.16840582,0.21060371,0.60494167,0.61554569,83.016251,,22.792036,24.695824,-0.003374741,11.265941
20,1,29401,Ottawa,55088.25,18.068581,0.15439734,0.17839301,0.005799679,21161.01339,42055.88168,0.12631401,0.14966114,0.15592755,0.91877943,0.026026476,0.02931718,0.002972852,0.020867759,0.93918145,0.019236695,0.001841868,3.6427677,585.05811,0.30355573,0.16258208,0.27517265,0.56556016,0.6049428,82.051529,0.034156952,26.725805,28.752577,-0.008045806,12.934162
20,3,29401,Ottawa,57015.875,26.846617,0.11674356,0.15788628,0.005807537,21689.11997,42618.1886,0.12382442,0.12716092,0.12833226,0.95951617,0.007158726,0.015181436,0.003209084,0.005507056,0.96879989,0.010884983,0.002232609,4.3175402,510.24759,0.25351399,0.16028708,0.19724059,0.41709268,0.59736103,83.432114,0.24814601,13.977497,13.991299,0.003023381,6.8869619
20,5,29501,Leavenworth,57905.191,20.531429,0.17956184,0.2242416,0.004212556,22752.34373,46510.55667,0.12772585,0.13227205,0.15902357,0.89529663,0.062455684,0.022630583,0.003683133,0.062088437,0.90136969,0.019717999,0.002597044,2.5574667,598.09198,0.36537758,0.23361121,0.27547902,0.57199675,0.60629606,79.724312,,39.251247,38.903358,-0.015013656,16.489977
20,7,29001,Pratt,57824.004,14.530295,0.21026263,0.18208048,0.005452408,21689.97378,49369.03148,0.13078673,0.10099135,0.10852549,0.9479531,0.006788726,0.024480559,0.00411438,0.005088056,0.96190715,0.02018399,0.000377138,4.0257959,646.38843,0.40011421,0.092378393,0.19043335,0.65371603,0.61136281,86.512672,0.1095807,4.2863202,4.6795931,0.004939816,2.3375921
20,9,29004,Great Bend,58516.258,17.269114,0.16352695,0.20428418,0.06840834,24048.44742,46182.62817,0.12167902,0.13083459,0.11990333,0.83442944,0.018248176,0.13308521,0.001934925,0.014285735,0.88732702,0.084865928,0.002349018,2.770977,565.92285,0.26766905,0.16549808,0.24038051,0.60585517,0.62203306,84.185211,-0.008486184,30.906857,31.499887,0.003211319,16.177128
20,11,29901,Joplin,57709.023,19.677593,0.17646201,0.20641154,0.006589057,20813.38654,42762.66678,0.15573046,0.1344914,0.19401155,0.91959405,0.034930468,0.020365123,0.004053252,0.033629268,0.93294364,0.01289081,0.003482997,3.2213151,613.53522,0.30726823,0.18048973,0.26104042,0.58830804,0.62056226,79.664894,0.21077019,23.876816,24.200985,-0.028031632,10.10748
20,13,29201,Hiawatha,54390.301,18.980848,0.18979439,0.1630591,0.013737594,20272.8349,45225.48367,0.19728869,0.12883821,0.16648123,0.84044468,0.019030448,0.030649038,0.002904648,0.019142492,0.85964125,0.023175549,0.001469425,4.2596378,499.83423,0.37294605,0.18883973,0.27515319,0.58694255,0.5991106,83.266846,,17.489035,18.785297,-0.003020056,9.0773411
20,15,29301,Wichita,81606.664,24.233265,0.21233611,0.24948432,0.013958548,32457.4548,61894.11919,0.072911307,0.072109029,0.074349545,0.90953249,0.021098968,0.039496053,0.005546266,0.016125839,0.93566161,0.022225127,0.00359055,3.9581416,731.21606,0.23218541,0.15448509,0.20714721,0.3427164,0.63820285,82.946831,0.14508052,46.074314,41.599762,0.00120475,21.024378
20,17,29402,Emporia,58959.918,25.694189,0.19605958,0.18839104,0.008821454,20128,41889,0.10850231,0.085714288,0.18246445,0.9308244,0.016129032,0.035842296,0.003225806,0.010561056,0.96039605,0.017491749,0.000330033,4.0236955,488,0.25236592,0.13333334,0.21813031,0.51480639,0.63742203,83,,3.6090343,3.9194889,-0.036110699,1.5264015
20,19,29303,Winfield,53603.621,26.135,0.12328319,0.16987416,0.017398287,17067,37927,0.10148169,0.12210827,0.20734291,0.89697462,0.007358953,0.023712182,0.000408831,0.003899977,0.93002981,0.013535215,0.000688231,4.1141768,674,0.2958115,0.17515275,0.25265393,0.4547244,0.49642754,81,,5.7428536,6.8228669,-0.025679585,2.3791599
20,21,29901,Joplin,53754.844,21.378359,0.11266248,0.14544475,0.004133178,19446.03342,41044.74554,0.17522274,0.14340062,0.20025352,0.89246863,0.010785539,0.019626904,0.001739727,0.008464089,0.91581988,0.012876809,0.001687218,3.7204311,640.78571,0.29383275,0.21793123,0.25522599,0.39393359,0.59175241,78.258286,0.049986329,36.766872,38.47221,-0.00348832,16.726604
20,23,28606,Wano,56743.484,14.491255,0.15950377,0.1641051,0.012935681,21808.74468,46058,0.1316264,0.094424747,0.15220127,0.93286866,0.001834189,0.052090976,0.005502568,0.000315956,0.964297,0.025908373,0.003159558,4.4904141,464,0.27586207,0.14754099,0.18933333,0.63011152,0.59928513,85.199997,0.33933833,2.6728451,3.1032848,-0.022392999,1.2403334
20,25,29003,Dodge City,63474.699,15.143063,0.22073171,0.19717406,0.015239803,24003,42976,0.12922107,0.12654981,0.055626325,0.88803613,0.005869075,0.073589168,0.005869075,0.00376569,0.94058579,0.040167365,0.00083682,2.4048131,732,0.2527881,0.086956523,0.1858108,0.61692017,0.60869563,80.699997,0.2044321,2.2726526,2.4522076,-0.00341615,1.1809585
20,27,29203,Manhattan,58949.449,21.271349,0.16408631,0.18924731,0.01279178,22050.06081,52649.72267,0.090084217,0.10153079,0.12539144,0.95887524,0.00609256,0.018980669,0.002577622,0.006906324,0.97222281,0.00828425,0.001020036,4.1918659,832.67767,0.22213356,0.11851049,0.21664147,0.49799362,0.62011379,84.945625,,13.226386,13.67114,-0.014027374,6.1723137
20,29,29101,Concordia,59539.953,15.671831,0.1841245,0.15412468,0.007694102,20917.06745,41851.98353,0.17348816,0.10792124,0.15848608,0.9477604,0.0086017,0.029686352,0.001573482,0.004245991,0.97945976,0.006072026,0.002456741,3.9757092,558.90582,0.26782495,0.17160176,0.22204509,0.62450951,0.59326553,82.154686,0.11441437,13.326511,14.353993,-0.030078311,5.9524059
20,31,29402,Emporia,66173.813,20.365126,0.20128457,0.20024912,0.00905453,24494.85223,58661.87967,0.11500195,0.066237144,0.089383386,0.95058715,0.008022323,0.020462736,0.002848506,0.003720019,0.96285647,0.015399059,0.003256252,4.034008,555.0072,0.26998168,0.15362088,0.21079636,0.4309428,0.64969355,82.18483,,13.718863,14.139952,0.000335017,7.4184904
20,33,29002,Coldwater,55560.508,15.295,0.15138888,0.16353111,0.023592493,19421,43542,0.088876471,0.10187668,0.17179024,0.94288737,0.004759387,0.038603913,0.002644104,0.001525165,0.9689883,0.017793594,0.000508388,3.0406733,600,0.26011559,0.18374558,0.18779343,0.76041669,0.61587304,82.699997,0.07349918,2.398839,2.4952493,-0.000444791,1.2647501
20,35,29303,Winfield,62082.348,20.75461,0.18196045,0.19187096,0.034610268,26028.73075,45283.39005,0.15017743,0.13131468,0.10610058,0.8215692,0.036022142,0.090661235,0.005854757,0.03242778,0.88359153,0.035872765,0.005219132,2.7068167,629.10535,0.31785429,0.19589993,0.27751577,0.55251336,0.58600664,80.774864,,32.25494,32.237175,-0.006369883,14.360204
20,37,29901,Joplin,57134.332,17.874695,0.24963701,0.27843475,0.036348164,20674.77265,38532.28954,0.17863432,0.15915269,0.18349007,0.89032555,0.028542954,0.045024786,0.010316051,0.021452367,0.92302084,0.023291349,0.009165682,3.2634289,667.92358,0.285822,0.206561,0.28051558,0.58993775,0.59951067,78.386597,-0.1466607,66.356026,64.843544,0.000153214,30.76516
20,39,28601,Oberlin,52197.953,17.193104,0.15425518,0.17840919,0.006066094,19991.01177,40958.71023,0.15933158,0.11104194,0.14350116,0.96892941,0.008780818,0.010131712,0.001688619,0.005215301,0.97470999,0.009860314,0.001467075,3.6820993,567,0.3440876,0.15089636,0.19509868,0.69483703,0.57493931,83.918739,0.040896546,3.3138709,3.8857682,-0.031541508,1.4627589
20,41,29203,Manhattan,61837.328,21.612494,0.15274493,0.19974537,0.008105314,23137.14463,48816.57209,0.1108196,0.075326823,0.11307122,0.92700213,0.014680571,0.038928825,0.002379265,0.00781624,0.95140433,0.022949858,0.002948643,3.6664584,652.71527,0.28003117,0.17018715,0.24043556,0.46260422,0.64393759,83.002602,,23.320332,22.836311,-0.009398712,10.953024
20,43,29503,St. Joseph,55251.484,22.348337,0.14736021,0.16283518,0.012676278,22138.37344,49502.05072,0.12695146,0.11961436,0.15888757,0.91655129,0.038766518,0.020767778,0.001762115,0.023883501,0.94262284,0.011631896,0.002037361,3.2821085,556.28418,0.3141475,0.14504808,0.2328842,0.3437866,0.60470712,77.269226,0.10107963,20.195473,20.968212,-0.002143803,10.426913
20,45,29204,Topeka,74480.781,21.199615,0.45308089,0.4988178,0.060741987,28142.8101,52680.6625,0.20853244,0.16471945,0.19749187,0.8168841,0.051269557,0.05098984,0.03061555,0.048293393,0.852184,0.031911854,0.023949865,4.2682705,839.55145,0.31507552,0.18583891,0.28190786,0.44994929,0.68635833,80.38929,-0.033513777,243.10771,219.27646,-0.000130355,132.66663
20,47,29004,Great Bend,58768.262,18.7278,0.16423188,0.21412762,0.086232752,21382.36878,48576.70629,0.1665463,0.10350189,0.12673058,0.80540007,0.00428054,0.17583142,0.006557377,0.003785651,0.88964766,0.097006097,0.002319523,3.9064562,508.60916,0.25415301,0.14849885,0.22240424,0.58418715,0.58936906,85.062202,0.2730225,4.8834767,5.54597,-0.006060828,2.4875662
20,49,29303,Winfield,52613.844,32.854744,0.1057774,0.17086577,0.005460751,17730,37393,0.18402283,0.13766971,0.17509247,0.93476754,0.006245663,0.02741152,0.003816794,0.002146581,0.94480222,0.021772463,0.001839926,4.1271124,556,0.31172839,0.10626703,0.22093023,0.34668848,0.50038284,83,,4.4733143,5.0615816,-0.012059944,1.9370911
20,51,29006,Hays,63184.785,14.557636,0.29599833,0.34306887,0.015402076,23374.74353,51425.30124,0.14992541,0.1342122,0.15590665,0.91743988,0.014129059,0.045655843,0.011761319,0.009468623,0.95083529,0.023819264,0.006940876,3.9923301,633.10889,0.21269585,0.18449812,0.22918834,0.70485818,0.66857743,83.434578,,31.61639,30.566288,0.008017545,19.420767
